Samples,Treatment,VPApC1,VPApC10,VPApC100,VPApC101,VPApC102,VPApC103,VPApC104,VPApC105,VPApC106,VPApC107,VPApC108,VPApC11,VPApC111,VPApC112,VPApC113,VPApC114,VPApC116,VPApC117,VPApC119,VPApC12,VPApC120,VPApC121,VPApC122,VPApC123,VPApC126,VPApC129,VPApC13,VPApC130,VPApC132,VPApC134,VPApC135,VPApC136,VPApC137,VPApC138,VPApC14,VPApC140,VPApC141,VPApC142,VPApC143,VPApC144,VPApC145,VPApC147,VPApC15,VPApC150,VPApC151,VPApC153,VPApC155,VPApC156,VPApC157,VPApC158,VPApC159,VPApC160,VPApC161,VPApC162,VPApC163,VPApC164,VPApC165,VPApC167,VPApC168,VPApC169,VPApC17,VPApC170,VPApC171,VPApC172,VPApC173,VPApC174,VPApC175,VPApC176,VPApC19,VPApC2,VPApC21,VPApC23,VPApC24,VPApC25,VPApC26,VPApC29,VPApC31,VPApC32,VPApC33,VPApC34,VPApC35,VPApC37,VPApC38,VPApC39,VPApC40,VPApC41,VPApC43,VPApC44,VPApC45,VPApC47,VPApC48,VPApC49,VPApC5,VPApC50,VPApC51,VPApC52,VPApC53,VPApC54,VPApC55,VPApC56,VPApC57,VPApC59,VPApC6,VPApC60,VPApC61,VPApC62,VPApC63,VPApC64,VPApC65,VPApC66,VPApC67,VPApC68,VPApC69,VPApC7,VPApC70,VPApC71,VPApC72,VPApC73,VPApC74,VPApC75,VPApC77,VPApC78,VPApC79,VPApC80,VPApC81,VPApC82,VPApC83,VPApC84,VPApC85,VPApC86,VPApC87,VPApC88,VPApC89,VPApC9,VPApC90,VPApC91,VPApC92,VPApC93,VPApC94,VPApC95,VPApC97,VPApC98
T1_P1_C1,cntrl,0.04026276680792906,0.10121593394213899,1.7358324476663347,0.3944883900359707,0.24322658824119414,0.5390518742784371,0.25321488346030885,-0.01111116093075567,-0.04738960857142571,0.25292212501913947,-0.041318135379978894,0.10916419513836312,0.17388612562497582,0.3584991301704133,0.13839302616438368,-0.035798397944036164,-0.05968471322276292,-0.18210745718274515,-0.1106065821290832,0.22925147419607397,0.0809921162928515,0.3229657542949203,0.17067167348924617,-0.3396933587331913,-0.3903986640755819,0.10791967526507565,0.027555650105119706,-0.27089379997239,-0.06918952965229697,-0.16157415726476315,-0.358413514074073,0.07964632664195283,0.06346077831852182,-0.2504442543026324,-0.14795444091136514,0.01651728536796556,-0.1608429067075845,-0.19251727588238637,-0.2700829968792113,0.028647367410692688,-0.0526678379019838,-0.13088515275990747,0.006602438502246263,-0.03339004739583194,-0.25599675405864813,0.00612068535932389,0.46395067365773834,0.12152561673031334,0.1600063094619324,-5.46435275640883e-4,-0.3115423097539252,0.11092337215452333,0.12818669358928542,0.09317796885410694,0.29246832020916985,0.01719046914140234,-0.12001537802022848,-0.10750141786011277,-0.02766825603169396,0.018042270777294193,-0.40686564536149683,0.0042661451076964965,-0.04711762580121232,-0.09448704927562454,0.01813910939530295,-0.038554644874602945,0.47453259467093784,0.09431113667506325,0.09783787187177093,0.6178450977081117,0.11566277184741651,0.039574347252719806,0.24080563508912883,0.20820648435968486,0.00804718720455862,0.12524605551893092,0.2355145484161368,0.2235641536194238,0.024866952640362486,0.12412703040397058,0.36654763948029534,-0.16538550165021548,0.4318019567813749,0.14395270987155442,0.1975155623939169,0.03493818777043589,0.3234411803929005,0.13602268920485794,-0.08859352953294175,-2.1499659498115838e-4,0.1992379313747045,-0.03937143914636893,0.1506886200703703,0.17120015326523383,0.4517033552000824,-0.055868175754654234,0.060680154368140025,0.13600997465379627,0.15212657466522372,-0.239107887728107,0.18443261879423734,0.40487272503107435,0.15839243367526873,0.9343451177250371,0.25129908658579125,0.05547670537484468,-0.06084617728297836,0.39628415732263406,0.2581734315111506,0.152482888331969,0.6109325965455519,-0.2824027937787301,-0.08010878633547398,0.2266278308583473,0.19436089717631816,-0.17779224356352186,0.3655691142459987,0.1415974567182337,0.9813898641391885,0.1960699746138356,0.054828947880919125,0.40991521411166226,-0.3226922706048213,0.047053142666876796,0.30105178243014064,0.138458876451454,0.08096272962614484,-0.10938105137033555,0.7030091063786754,0.16286889810005203,0.269019568741492,0.255718771750488,0.38635086503961297,0.21025190454153958,-0.09060080103798768,0.04383052187211958,0.07401693864184065,0.2887363392476037,0.16370043592493924,-0.0317016574089452,0.5305470540307275,0.001530136092069971
T1_P1_C2,cntrl,-0.35930316822375913,-0.20008720739369729,1.5108064091825721,-0.03826157180889221,0.08185905582935035,-0.3523952239405604,0.013026678000036693,-0.2230821803994812,-0.059303596961230276,0.24186274591550963,0.10334336283723142,-0.27285915282786877,-0.24783358560778349,0.45407147556324146,-0.26931299063610603,0.08830610469306799,0.3447464276920544,-0.42986969994815394,-0.04847554029331856,-0.05620902998837581,0.2513701938675473,0.522337630409507,-0.20575627347682693,-0.13644578903922738,0.5722717394532355,0.40963380852057235,-0.45798750984540465,0.227940355593743,0.20517612960752862,0.25322471755644843,0.13634477247360732,-0.30452009502642347,-0.3253755071122793,-0.4840520434056481,0.38500331789873393,-0.31366678204541526,-0.42575792026489284,-0.3541548779277063,-0.8218736822026491,-0.39576310482429894,-0.47375049251233053,-0.33431416020882226,-0.17631251932108719,-0.457147398826097,-0.27621009867285434,-0.4578989808079729,0.00470559624599988,0.006850898800237133,-0.02778868401132136,-0.5014325297279968,-0.7425199419072518,-0.31401294122787504,-0.20560960268423,-0.2122226002243215,-0.26086818418816077,-0.19086839968468147,0.01848712704295705,-0.47696060278374036,-0.2961945138778209,-0.007515907743442302,-0.8709983659197554,-0.04222184782730383,-0.0812639694240139,-0.2024981830121515,-0.27721092392407537,-0.02011835776806383,-0.42941207124165404,-0.7606146649687983,-0.24457445323906002,0.01630515119901589,-0.25984658706816566,-0.2995098807347639,-0.30973684233659143,-0.05452265787897182,-0.21878908185000823,-0.16713558099681655,-0.3273379021951816,-0.04292107918309038,-0.2195177070044768,-0.24995831219581113,0.0942457642986263,-0.4905597623581917,0.8022298105601517,0.26843721971664364,0.013371011540240473,-0.31265701139947816,-0.411702629964643,-0.23746093462399379,-0.09869637720087623,-0.25922052552756,-0.2316835720079659,-0.2023434454221194,-0.20637729569103386,-0.17623335704801765,0.26348375987824224,-0.5659528495039619,-0.2539819889851299,1.2143811970260598,0.4133319710089745,-0.276674557976066,-0.18484486872322017,0.41314675615131113,-0.09863326407543824,0.8054499854621066,-0.2776149339191313,-0.22544028342888903,-0.26441526095280826,-0.12392659239328761,-0.15469439243610514,-0.15446041758653467,0.19915437783941733,-0.45502171949293163,-0.0424314102920847,-0.06573983144320486,0.0061219231910241145,-0.38808176278227924,-0.49783918898712054,-0.2625421112328346,0.8443032392273788,-0.1740075692229638,-1.0094020679224631,-0.49979323910687684,0.3189380338299582,-0.00935247467278849,-0.05713447372317223,-0.3366391190561757,-0.4166890988904066,0.40581999775259264,0.4676531363189573,-0.2065806321236479,0.021871373233610554,-0.04566845091362084,-0.017024589529191086,-0.04937164452832716,-0.4279567807389438,-0.04556675895062243,-0.5429752506583676,0.034600590701645166,-0.3950385642588919,0.5097792945692129,0.2345934499460313,-0.3973008113738111
T1_P1_C3,cntrl,-0.4786544312844152,-0.3435395479933741,1.0702562484333533,-0.07755250299757617,-0.10553675917443213,-0.2859377156230961,-0.18815969968900495,-0.49481496960812626,-0.43724558013357684,-0.25228119409472927,-0.08631477692891196,-0.30762243435912967,-0.43517150131193055,0.08991143554859554,-0.18088482720660018,-0.3173717050278323,0.2710616886649088,-0.5641485253445466,-0.278236577982588,-0.14629092132370464,-0.23866751999242924,0.007619293839138223,-0.2988284879897839,-0.9822925622908398,-2.6556964810559704,0.27754130293811696,-0.6809757285212897,-0.5831988872982203,-0.7002276104811765,-0.546562643767314,-0.6444714649302301,-0.6531998848154816,-0.11449568589992945,-0.48672818525194883,-0.46849664573473315,-0.17504777857996956,-0.40008304276135637,-0.39154090096422556,-0.8883438934288912,-0.2508790803222429,-0.1762973377590166,-0.3091828470204716,-0.3265840921950503,-0.24286355958212835,-0.26406303222518485,-0.4488547859408223,-0.15409319746439248,0.09213092436394779,-0.24234461763906948,-0.36715618290057256,-0.6826068389706921,-0.2705527104621035,-0.4068438463352191,-0.32510564303201556,-0.27059801267777495,-0.32402592694558485,-0.1941844970111924,-0.43286458041316683,-0.15027572636555442,-0.046944585033112836,-0.9132550084992112,-0.013489967328183358,-0.1298173553390044,-0.26296914765066165,-0.2159685529650672,-0.007748001790255867,0.06121239613022964,-0.713859642860208,-0.3734880213077533,-0.5041360799570924,-0.21430668270505263,-0.40093792081421625,-0.05223829030521782,-0.12047092871262069,-0.30869474002014113,-0.3755702336876042,-0.34211783258582457,-0.1358430141314979,-0.394788826553828,-0.39563140659808327,-0.09960330451920249,-0.45269489546838376,0.9536745212556614,-0.18183360571332063,-0.18644931420303382,-0.41806979096917174,-0.26637599017061797,-0.26101191829189135,-0.16460128391821754,-0.5149286177793927,-0.2776428855224749,-0.2439960553662451,-0.32223046377492187,-0.30351775935841746,-0.13961350278710166,-0.4912274812698193,-0.4895415257885021,0.35949220276250116,-0.1177034749166898,-0.5981107882380469,-0.34694091155812545,0.15880894991038902,-0.12950587761768656,0.5390949845129075,-0.37537792930788627,-0.3281754075235912,-0.36309304158159655,-0.22600408200222738,-0.2972629797468081,-0.499948490763223,-0.1248874181637072,-0.7105489928929553,-0.16282120489965532,-0.07186324877240137,-0.42816774589448986,-0.46940866601103626,-0.5461732220673542,-0.2955706580944892,0.6146479717005696,-0.20313355388542953,-0.8442429227986032,-0.22382647148335033,-0.4764880346532816,-0.09263495617539774,-0.30315967397071536,-0.2947689692708846,-0.2854264327539148,0.277905073373864,0.32712991889080717,-0.07944409887043313,-0.4286756219785216,-0.03379865320424202,-0.3255518159860096,-0.23492872409325471,-0.47951500631283694,-0.24313883938305603,-0.5746897995668524,-0.17659399446256788,-0.5315635856936199,-0.4061150050401655,0.10899615525288968,-0.9049432707381487
T1_P1_V1,vpa,0.017598675273477176,-0.024859243128125735,-0.9480383546545983,-0.1542141023200519,-0.03595781705985267,-0.012245796139759249,-0.057489777195374125,0.09042184127127227,0.483505609792465,-0.38089032114209964,-0.08648824739616791,0.09853436802261424,-0.335935753457894,-0.2532270124996107,0.05792486655862278,-0.39224335430460083,0.03601925644311287,0.022778030665926458,0.24670534814477818,-0.0021007130956424216,-0.23076971926510387,-0.7212611766430291,0.06397897430272258,0.36977078073510417,0.7987367236954448,-0.29804853194237346,0.19860935296614327,-0.06213371756552146,0.052033366570169284,-0.16235961806058202,0.033258806784515066,-0.14100698178800133,-0.034966633364539805,-0.09738900375184965,-0.2258552323312511,-0.04940675010433076,0.14063765304928133,0.10215676355650252,0.4187824274054424,-0.15571439930103328,0.0892152403586121,0.034757478252382894,0.09289425690756659,0.013855221905227467,0.08287977464286943,-0.1948072257591768,-0.3711495797530237,0.09419261455826874,-0.10236105382106431,0.09728632895566613,0.15930205076920173,-0.06348716806953024,0.05569317408966851,0.024627193632909238,0.10974776582508639,-0.006651512742400671,-0.25064391595183205,-0.30530028195146097,0.09271805607847551,-0.21120349145621262,0.5559219036536502,-0.22363130211362311,-0.16398602923193406,-0.08975487195374925,-0.005136466497712431,-0.24986620123344727,-0.01046448557988762,-0.13194964937372494,0.1102198421915281,0.03377267843181962,0.045830014819176326,0.10740901908238787,0.1784517550831467,0.0048484129784033755,-0.04910122718758492,0.00874872227576581,0.11082092501137135,-0.02071975972575394,0.08039174730091629,0.0695626185317331,-0.029746451777087637,0.2485007317822193,-0.5727321339064365,-0.4364123908985509,-0.051975565764451455,0.07879367762838674,0.04246903124352492,0.12935345152852779,0.11210328983568413,0.05170371478335184,0.1603203468257975,-0.39743747417754827,0.05613913955618216,0.1054207104757484,-0.15885126898076968,0.11114005418410183,0.09297897712136717,-0.4452456002600099,-0.17244617383923688,0.08290650499505256,0.03689585172683899,-0.20690679298125675,0.0033042194881545,-0.3504544398032521,0.0554800842665073,0.020463823863192426,-0.3937319374487122,0.04682140513131643,-0.22790857847041315,0.05295668139278782,-0.30967025166013673,-0.11623749161710284,0.10887214629968081,-0.04253123393553164,-0.1470965120306931,-0.019555810531691968,0.29833303977427794,0.03880891011054301,-0.4340744784729691,-0.03639167016804813,-0.16427661039512964,-0.09682383186016248,0.08399632537056101,-0.35611433599294656,-0.007702653851788394,0.026658240672344388,0.03681255535318319,0.006662984483140209,-0.2631347337951517,0.21076174091021996,-0.2965061266669692,-0.08609985746214352,-0.1035053444732162,-0.03951245844747333,0.12344638149971118,-0.027699965004230012,0.18217180051013387,-0.11465226979793558,0.04938695924616418,-0.5212171366673489,-0.21616335916894538,-0.09875072476487991
T1_P1_V2,vpa,0.09003500029065944,0.07652649539129551,-1.0612083930506608,-0.1296778468572663,0.04227249888207763,0.0210128662607965,0.1756784116830892,0.08576407389596791,0.27536340335176757,-0.3762114860466538,0.18564031060329705,0.08953516706385765,-0.19536272917967032,-0.44953304621263185,0.11716002053293456,0.10847463360744174,-0.15827118610891672,0.3070628728200389,-0.05412795043823231,0.0041078540108747605,-0.2080597569315725,-0.0977845365248826,-0.030567316533971125,-0.2478774805250183,-0.04803718059787575,0.2018646021731541,0.09018012771986272,0.043759248766131104,-0.09983269015952154,-0.1663797646837194,-0.11522630849738967,0.24376514771842844,0.2382244493376382,0.2761179843726309,-0.5587892635226784,0.10134440846292428,0.29914990848121636,0.25953664783586483,0.23579286803434557,0.19978980555444828,0.3849522973430426,0.2531335357929814,0.09158355692421306,0.3824065036754924,0.18263841890552224,0.3526185183938573,-0.15523443685969535,-0.2051888087023254,0.005470543592914701,0.20959234723281234,0.3221436708857766,-0.05691557767798695,8.765026573737816e-5,0.006404642329455434,-0.19378020972532414,0.029134886481911846,0.2287955578180599,-0.051972537853218814,0.24984099270132348,0.24057382256589907,0.2527321751197295,0.21079944102534445,0.24402141851451897,0.3756963373479648,0.14374961974893927,0.23240250305570395,-0.06128291819485587,-0.2223438720752051,-0.06758327328763845,0.0010706354351435743,0.06569968983526359,0.0699707044380389,-0.06443794805194517,-0.024524220704653675,0.04295668133441588,-0.053266197843776106,0.053035045009056224,-0.006555200364398321,0.03639255089230222,0.009118550789486108,-0.16398964235202623,0.25626686163090734,-0.30031710190495287,-0.35347111622160965,0.048181824486606156,0.19143050273307713,0.13771275157486448,0.01057509057218611,0.04830348298692397,0.10617689578071997,-0.08632327431580744,0.15990716147887366,0.022889438999071126,-0.03408693452598342,-0.4837324291244847,0.06865993714005335,0.1373743023856243,-1.1705593221735255,-0.3690427544512265,0.19625642403257118,0.021216676712288638,-0.6791788939367379,0.023617575708012255,-0.7247897576320623,0.015095658217603766,0.03499583653765546,0.17154504338932988,0.006300291646753338,-0.002277404587454575,0.08555300612587678,-0.5217015909267031,0.2057479040263626,0.021687804384604076,0.06247877447305457,-0.21780105915358208,0.259122410041722,0.19094480005589357,0.035332823965114016,-0.8037278066505456,-0.0018310263724499454,0.4757113456872298,-0.0018382362531423196,0.01057906697967717,0.1705658020168341,-0.00462287871790331,0.06407633904755836,0.1686309956432546,0.06235695843212606,-0.4535650105762956,0.27465296501568515,-0.37949227036324396,-0.09811732206337331,-0.4153763507079388,0.018656886316484572,0.15668604714661036,0.02772295201475481,0.23469445187982466,0.012294884695439011,-0.06689353495393156,-0.45617334462429987,-0.12137277995075979,0.5485366252999544
T1_P1_V3,vpa,0.2961124861332853,-0.10854512521475868,-1.1134779630785734,-0.22109462457148354,-0.14875600298169767,-0.3302570222058767,-0.14185234661078303,0.2586026478116306,0.19444081839953725,-0.2516872808695402,0.19388643732168323,0.02543958567147253,0.26423870034315944,-0.11043864650010482,0.07452112842591244,0.06290997786647873,-0.08106942812782693,0.3456028231738144,0.07489166445152216,-0.08019566929456493,-0.30427291304638787,-0.2329248027231195,-0.05572495845837902,-0.7431354719830453,-1.6994089020971097,0.013178898136277272,0.152307393163006,0.1306221721093404,-0.35562894055905697,-0.11195801554809717,-0.07870589189109198,0.03838676770939807,0.1603493411096754,0.4335980396373478,-0.23890018679717234,0.010973170066334224,0.24915965774150772,0.1691667323766828,0.2916671360614234,0.2822287888833497,0.1031046355174857,0.27339858175827975,0.033555919055236874,0.1269503366572141,0.24216520288737797,0.3230213805568261,-0.47250079087309166,-0.3082706495867128,-0.11947180855069683,0.1943854621614082,0.383798333056312,0.07925286481858138,-0.12075564995545311,0.016890142799597718,-0.22175672546125202,0.040334423701117096,0.1615504384993732,-0.05685787053130907,0.1562319839531624,-0.012292226733481432,0.41402642667696765,0.0012869030227048717,0.039180058538674914,0.09582246085593332,0.04843284459512041,0.01246467286444515,0.020380826245292964,0.21276678539027877,0.027455148438432227,0.4716912386389145,0.02059776433685179,0.08370003343426989,-0.21349863560755497,-0.08086622824391668,-0.059472295029874764,0.05457344183848875,-0.015992144466528288,-0.12591099791718013,0.05227929022583195,0.027809158250898875,-0.21932932750342538,0.27006518707643234,-0.33501430206866245,-0.20885747124211285,-0.15321575631472362,0.1343570687439781,-0.032361588785583324,0.019912179095847745,0.20345399348983584,0.11648144724657576,-0.09861061081541148,0.06220600156812375,-0.007528134383295037,-0.004091752774817086,-0.2855748429184262,0.20762217988330792,0.06313446335448446,-0.6514411280240863,-0.11489034964739338,0.14293632008167426,-0.025274630239315213,-0.4183202310842723,-0.08810184209948232,-0.6270772287222498,-0.009608973926904879,0.012481950374181558,-0.012492899321656757,-0.09329784839628157,0.018514950540676353,0.06025489924615972,-0.38047663406909227,0.4704831006658374,0.1578031967102054,-0.08076366560154075,-0.0027026064035923017,0.3110599286005417,-0.175457674062784,0.011791564193095721,-0.641835701768004,-0.049282014700461604,0.32239639254354785,0.06353232431651512,-0.0891285904747393,0.0838896783534287,-0.10563768691755146,0.07021906636416678,0.15523007891261506,-0.03352642357633409,-0.2734851997113084,-0.08547174091538585,-0.16727524496672666,-0.08928973047274003,-0.19881379708807378,-0.12884861835067843,0.22057221020927,-0.0638600438091855,0.04697355641906875,-0.10923586456104228,0.2628698572327961,-0.25186781099517425,-0.3183466185611793,0.1787142921590133
T1_P2_C1,cntrl,-0.08757315330245108,0.2729661758176459,1.6083723166527228,0.43621291771873133,0.23262518230136753,0.48050241692948165,0.45239881700617823,-0.1734554360938664,0.08502976288514219,0.6041184928297938,0.24984920415189993,0.21323091441959874,0.5104651896041048,0.1493538915682778,0.19320943152795908,0.3438254552955612,-0.3964852056492954,0.3269015444791784,0.4952877404340302,0.23123760792154813,0.8706736954842602,1.2883549081980967,0.19292469391408767,1.2411326066945731,1.5496893838766885,0.32276852411003376,0.2926468875740439,0.38863291066000427,0.7623971858426484,0.912828631128081,0.7193595779619322,0.6771749866748377,0.02151616660240762,-0.22103422592193134,0.6331259792384513,0.4248219688414435,0.13097058767844327,0.23329394450486812,-0.21299850399134235,0.4814425004555,0.24635361030718161,0.30346359356243574,-0.030351763937280635,0.2120839955107592,0.21425663152822916,-0.016953945691578227,0.3157430787002797,0.2587223399551959,0.24646704886533316,0.06852703945791061,0.23304532659802626,0.3325120952468643,0.2526585466565393,0.18203897355127427,0.06801186644399335,0.3056043431458549,0.40938609060176584,0.34842975044300617,0.23845433158708224,-0.15716479907098688,-0.9021817008084633,-0.03736854101224126,-0.20457583689903852,-0.39213363338729895,0.06616970091573829,-0.06493609183172723,0.14280398399437993,0.7894520409777028,0.09125095484216203,-0.9490012105851166,-0.0236494317810744,0.058698467731645394,0.453595440330484,0.21815624004558648,0.11164425268512816,0.13720428709115343,0.2317341341463558,0.2563041097132297,0.0037737905339554206,0.10314189904379807,0.27511456969153336,-0.08488352822550224,0.9644183137337805,0.5692601961165551,0.5089367426461125,0.24339268550734336,0.30998123233806657,0.05253736264686016,0.04016421008103674,-0.013549801501318565,-0.019388668876278152,0.5806861133465525,0.16473055628386468,0.05242205256113195,0.27030105040563684,0.04468921067899699,0.09987081677622493,0.6469515420761712,0.18064218161074436,0.24350699728000988,0.22918904128486384,0.13884743758558513,0.2184406346464337,0.6768916273426286,0.04186021564457205,0.1400977252454787,0.6050563858790964,0.01691917706873399,0.3859188962577167,-0.033637211406336534,0.7245034455485146,-0.007941346197946342,0.06227462592846944,0.12794857522866915,0.3409859493880235,0.2781588895268208,-0.270117943216615,0.03273798117429316,0.7202237243996523,0.292225207880041,0.3315607333719948,-0.05402664661839539,0.16426435008349516,0.4392109595258152,0.2139822130845685,-0.017908871491169258,-0.07671048140918811,-0.585418838111915,0.9800291606400751,0.5206075064035376,0.5511423832047858,0.2572426838138811,0.4564152620996334,0.40444125451268786,0.2471040628674325,0.14470182364476034,0.2838166811855275,0.36277905495769286,0.33865297114454695,0.7230374652412629,0.5812900716687281,0.49295245738890764
